ACCT_ID,TRANSACTION_TIMESTAMP,TRANSACTION_VALUE,SKU
97270269403788963,11/10/15 4:59 AM,60.86119,76938
3930984361709770630,11/11/15 5:13 AM,4.99,76537
4087725548288487006,11/14/15 2:03 PM,4.99,56037
4082743520557891329,10/18/15 7:52 PM,1.99,54595
2457620927424704729,10/25/15 4:40 AM,1.99,987
4467128159505772739,10/24/15 11:43 PM,18.64929,69138
935335640555447601,10/24/15 10:19 PM,3.99,72373
2906015969000660402,11/2/15 7:30 AM,19.99,61885
24072303796819295,11/14/15 4:54 PM,19.99,72261
1634182725753787462,10/18/15 9:44 PM,19.99,62887
2421950592207512734,10/20/15 8:01 PM,9.99,58978
3069200634356153773,10/21/15 9:05 PM,1.99,76497
3880464087540878073,10/25/15 8:28 AM,49.99,35590
2428956762745220267,10/28/15 1:56 AM,34.99,55620
226668108683286234,10/30/15 12:32 PM,49.99,72259
224585833110298895,11/14/15 7:34 AM,2.99,66231
625879160959012887,10/29/15 12:12 AM,59.99,76539
1072741229293976203,11/1/15 4:10 AM,9.99,35514
1979198921368644369,11/6/15 2:16 PM,49.99,35590
1793096216064687533,11/9/15 3:49 AM,38.03539,35590
62563997153491405,10/18/15 6:01 PM,3.35075,73123
779372618936134365,10/19/15 1:50 AM,9.99,35514
1836009609139379432,10/23/15 9:34 PM,22.99,40564
268224024935439120,10/24/15 3:45 PM,0.99,43111
1350739750234268215,10/22/15 11:14 PM,5.21643,76486
4184699486624306849,10/26/15 11:02 PM,14.99,57961
2261531039834120177,10/27/15 12:20 AM,14.99,73372
108774841554507683,10/30/15 10:57 PM,59.99,74086
3828797471649901633,10/31/15 12:33 AM,4.99,27883
2807341104980443679,11/2/15 5:04 AM,1.99,26763
3883800063836327735,11/3/15 1:10 AM,17.99,35589
3794931464253794470,11/3/15 9:28 PM,59.99,76782
1296641080849076665,11/9/15 1:37 AM,14.99,28194
3087841505073656283,11/13/15 4:13 AM,4.99,26766
3674161228891548116,10/23/15 10:03 PM,9.99,67443
1819487259901258144,10/23/15 11:55 PM,29.99,16299
2392639807693730865,10/18/15 6:27 PM,40.19,58894
2627214935925609378,11/1/15 1:24 PM,9.88357,74335
2570012851820783254,11/1/15 11:37 PM,14.99,25000
852415867241651248,11/2/15 2:11 AM,4.99,58981
4464757710972398222,10/18/15 12:12 AM,10,64207
3816759439247799317,10/22/15 12:34 PM,11.99,74089
774675547524209276,10/26/15 8:19 PM,19.99,72093
4196001386591737765,10/19/15 7:38 PM,9.99,35514
4093086873131554168,10/29/15 2:08 AM,9.99,67443
1645174021711884815,11/1/15 12:40 AM,9.99,35514
2771263086263725875,10/31/15 2:56 PM,1.99,49390
3383341547821347405,11/2/15 12:30 AM,19.99,61885
2488319989599175143,11/4/15 11:11 PM,22.81819,72093
2795876098522779088,11/5/15 2:04 AM,1.99,49390
456751185237610797,11/6/15 2:38 AM,59.99,67036
2936425718347941294,11/10/15 2:06 AM,4.93798,74335
779548932605434089,11/13/15 3:29 PM,9.99,65049
3371203354321309309,11/15/15 1:10 PM,39.99,75402
3290126555237208141,10/23/15 10:20 PM,17.99,35589
542205512982640733,10/23/15 1:56 AM,59.99,72969
2078441661325362606,10/24/15 2:44 AM,14.99,71238
2964260798439788438,10/28/15 11:49 PM,3.49,73123
3970704250324312602,10/29/15 4:05 PM,19.99,74475
359555828495186893,11/6/15 6:01 AM,59.99,76876
254457073263944803,11/9/15 11:40 PM,59.99,76876
398429707662785414,10/21/15 8:23 AM,3,1573
164820783034728033,10/22/15 1:10 AM,17.99,35589
4115814090523077152,10/18/15 3:17 PM,16,64594
4380269370299504765,10/26/15 9:41 PM,3.72389,75961
398429707662785414,10/28/15 10:46 PM,1.99,7369
2051131358995382060,10/29/15 11:36 PM,5.99,10591
4481289907587141214,10/29/15 11:44 PM,19.99,76603
2516138616156141368,11/5/15 5:36 AM,29.99,63867
1536235140277955572,11/7/15 12:08 AM,17.99,35589
3806029867482118799,11/6/15 9:25 PM,4.99,5308
2187181750301347671,11/11/15 12:08 AM,2.99,58668
1906066459569563995,10/20/15 1:20 AM,9.99,73125
2385339934953070527,10/20/15 12:58 AM,2.5,23328
1203943369770266998,10/25/15 8:35 PM,3.49,73123
1230808311174389461,10/29/15 11:22 PM,6.99,76597
4217337885799588627,10/30/15 1:14 AM,9.99,73125
4137088143904154244,11/2/15 1:43 AM,2.99,73420
3613736238850010007,11/4/15 1:17 AM,14.99,69138
55403530033376733,11/4/15 11:29 PM,59.7606,72258
3518807669563396932,11/5/15 9:51 PM,59.7606,72258
703283848310815474,11/7/15 12:57 AM,49.99,67036
2945844241163811858,11/9/15 10:51 PM,59.99,71577
3049351038254949170,11/11/15 3:40 AM,9.99,35514
1422502222837409251,11/11/15 9:13 PM,38.03539,35590
1319894513036999257,10/22/15 1:40 AM,1.99,1389
2655277518887903347,10/22/15 6:23 AM,5.21643,70051
91855743421332684,10/27/15 6:17 PM,3.75,7086
3079415366180742851,10/27/15 9:06 PM,3.99,71406
518814639652109349,10/30/15 5:43 AM,1.99,75322
2870603989659099214,11/3/15 9:48 PM,59.99,67036
3461793425464488592,11/3/15 11:50 PM,1.99,10047
4179070031109109306,11/9/15 4:25 AM,59.99,71577
965089000231899474,10/24/15 6:39 PM,1.99,76497
1881063621078251132,10/25/15 2:08 PM,2.49,74088
3970297334312832045,10/26/15 1:11 AM,19.99,67435
715926908277393052,10/20/15 12:23 AM,1.99,60105
1450763980888305529,10/30/15 2:44 AM,19.99,75960
527403591563004502,11/5/15 5:36 AM,59.99,71577
3739643090787926688,11/6/15 10:45 PM,59.7606,76782
723097538167303626,11/8/15 4:44 AM,59.99,69139
3664407757132520006,10/18/15 3:29 AM,14.99,71581
2127525061862654395,10/31/15 2:55 AM,2.49,63871
4546146674653003812,11/7/15 11:13 PM,17.99,35589
3681555157712884630,11/11/15 10:40 PM,59.99,74338
3972048894994222748,11/12/15 7:07 AM,99.99,56035
1207959670798166368,11/15/15 2:16 AM,3.99,38034
911800751239438766,11/15/15 6:55 PM,1.99,57112
1911745150279124777,10/20/15 5:02 AM,14.99,73372
4161810746785623259,10/21/15 3:20 AM,1.48508,7998
2149271259214525936,10/23/15 9:25 AM,2.99,76453
1509633330557134056,10/20/15 1:20 AM,59.99,54519
3006101390565540935,10/30/15 7:30 PM,59.99,73848
4425387601462530047,10/31/15 9:51 PM,23.99,70590
1947219914046439705,11/6/15 1:59 AM,7.60099,75799
660815943110733794,11/7/15 3:53 AM,49.99,67036
822366083784416947,11/10/15 2:15 AM,17.99,35589
2702323450173198449,11/10/15 12:00 AM,9.99,74475
3067531839388269695,11/10/15 12:22 AM,99.99,76876
906852633988297212,11/13/15 2:07 AM,9.99,74475
2881347630841076750,11/15/15 12:11 AM,9.0918,35589
655492506079599662,10/23/15 12:40 AM,14.99,32136
3740617595759305517,10/22/15 11:31 PM,1.48508,76497
2513837917316284711,10/27/15 8:47 AM,4.99,66339
3612508246385693527,10/27/15 12:00 AM,9.99,74475
3354163902190784048,10/28/15 5:42 PM,19.99,75960
60622815087790543,10/28/15 1:24 PM,99.99,67038
1456669371309268160,10/28/15 11:03 PM,69.99,69490
4162308981669864796,10/29/15 10:34 PM,1.99,71338
3839985112098959685,10/30/15 9:06 PM,2.23135,58981
2325381740193251225,11/4/15 12:04 AM,5.45404,67443
4184492802017616606,11/7/15 10:39 PM,1.99,8101
2249568079494243284,11/12/15 3:38 AM,9.99,38140
3705428597981394143,11/13/15 2:31 AM,9.99,58978
60934771464056933,10/21/15 10:55 PM,2.99,58981
3795371577025755917,10/24/15 9:13 PM,2.2172,26344
238375252714240077,10/23/15 5:17 AM,29.99,76537
2502155932690119836,10/26/15 7:30 PM,9.99,65049
1078159617354565752,11/2/15 4:58 PM,2.49,73935
3910799885013625749,11/4/15 4:50 PM,14.99,66642
4095827989430491954,11/6/15 2:23 AM,59.99,71577
4078919090466017179,11/7/15 10:09 PM,10.65084,62578
3657831128102493119,11/12/15 6:36 PM,0.99,25996
168234329119914104,11/14/15 1:06 AM,59.99,76876
578771772522943245,10/18/15 3:56 PM,19.99,75402
3085378686315085926,10/18/15 11:11 PM,5.99,64690
1619278874561675844,10/21/15 3:51 AM,9.99,74475
7090122305040307,10/22/15 6:11 PM,19.99,74091
3959893633328344444,10/25/15 7:18 PM,5.9627,67818
2561289040905594822,10/31/15 3:33 AM,1.49,72259
2588245844021111998,11/5/15 8:53 PM,19.99,67435
688017917724026877,11/9/15 9:14 AM,59.99,76585
649839103211658377,11/11/15 1:59 AM,60.86119,76938
1532706485674291935,11/14/15 10:04 PM,44.99,74599
3828948047696632505,11/15/15 4:51 AM,4.99,76474
2797929113015273841,10/28/15 6:23 PM,11.99,62235
3576236879180110738,10/28/15 11:50 AM,13.99,49947
4492238530615925092,10/29/15 6:27 AM,59.99,76539
3696234392811367779,11/1/15 8:38 PM,19.99,59016
460928422103151534,11/3/15 12:08 AM,1.99,76402
3699050348302199139,11/5/15 3:05 PM,49.99,74635
4319513835394793189,11/6/15 6:34 AM,4.99,74475
924895930100408199,11/9/15 3:22 PM,59.99,71577
4066968527556213322,11/14/15 5:55 PM,1.99,1005
3301729215028436482,10/19/15 3:20 AM,14.99,69141
4176274594159526708,10/18/15 8:38 PM,29.99,56760
1099889716225128518,10/18/15 1:27 AM,4.99,75807
2174441921752821192,10/19/15 3:29 AM,3.19,75963
3029745920732865863,10/20/15 6:35 AM,59.99,71577
3463478211090580184,10/27/15 12:31 AM,19.99,74917
1021152695697398921,11/3/15 4:02 AM,2.66301,54595
762280238175068178,11/6/15 3:59 PM,59.99,76876
4563124652307026717,11/6/15 9:55 PM,17.99,35589
4446698132708356880,11/7/15 5:30 PM,12.9894,73810
4442031671781577608,11/8/15 1:49 PM,1.99,76584
1262596694583249540,10/20/15 1:13 AM,4.99,74475
1032406506393700903,10/21/15 5:36 AM,9.99,74089
663982711731817588,10/25/15 10:50 PM,1.99,57114
3542272170440091279,10/24/15 2:45 AM,2.23135,76453
502411687209892754,10/28/15 8:08 PM,1.99,71343
2303874702839135942,10/29/15 1:30 AM,9.99,35514
4212446429694630396,10/30/15 8:46 PM,4.51333,9951
2711003960844889899,11/1/15 7:36 AM,1.99,69205
2068449121994807082,11/1/15 9:56 PM,9.99,67443
1113079689828112165,11/6/15 11:08 PM,24.99,76585
642414086015470134,11/8/15 10:40 PM,0.99,49467
2071033680964949667,11/9/15 5:10 PM,4.99,56037
1429635446941035434,11/15/15 9:48 PM,9.99,35514
3283120216550859673,10/18/15 1:51 PM,0.99,71926
3065911162707605976,10/26/15 5:56 PM,4.99,76542
2361040622702315304,10/28/15 3:32 AM,37.30604,67036
2782579472339423161,11/1/15 1:51 PM,1.99,67440
4381761864452437721,11/1/15 11:47 PM,0.99,76539
4178731844536305582,11/4/15 6:03 PM,4.99,38139
1853595818249641220,11/8/15 1:18 PM,49.99,35590
2642966572868310931,11/8/15 5:24 PM,99.99,76876
2794542018746126477,11/8/15 7:28 AM,6.99,10864
3683285974582753757,11/13/15 1:40 PM,69.99,66459
3783462581074205691,11/15/15 7:24 AM,19.99,74475
4272086301067555440,11/15/15 5:42 PM,5.99,76408
2180946004970120997,10/22/15 5:19 PM,5.99,76543
3308062813872275754,10/25/15 6:25 PM,19.99,70902
3659942917094989879,10/30/15 4:10 PM,17.99,35589
3527630870694469827,10/31/15 7:01 PM,69.99,66459
4353328416446372400,11/2/15 3:49 AM,7.99,73290
2097647962016884975,11/4/15 2:58 AM,3.99,76819
2446858289128416420,11/4/15 3:11 AM,49.99,67036
1375865712495352033,11/5/15 5:45 PM,1.99,75961
427425964783632090,11/14/15 5:36 PM,4.17712,71290
2307515616662352935,10/18/15 1:39 AM,4.84329,74335
1466417743459298209,10/23/15 3:03 PM,4.99,74475
882637392431047239,10/20/15 11:58 PM,21.14,76486
3335548395883475968,10/26/15 11:45 PM,4.99,74335
4321773883569131779,10/27/15 5:20 AM,2.99,76569
1150343103165984089,10/27/15 11:51 AM,19.99,73849
2477512928493992167,10/29/15 12:13 AM,19.99,70590
2751076114024964130,11/1/15 4:30 AM,3.99,63396
610481000694131516,11/2/15 2:42 AM,59.7606,74637
2810007001785560855,11/2/15 10:17 AM,19.99,70590
3257625267730931517,11/4/15 7:37 PM,3.03583,76486
437016154302858915,11/6/15 1:53 AM,59.99,67036
2344880600074762431,11/8/15 9:12 PM,1.99,30414
1944726865596016718,10/18/15 3:35 PM,19.99,74475
2554429107647456274,10/19/15 3:20 PM,1.99,49464
2753794638930153449,10/25/15 4:32 AM,19.99,58978
4356752554482316120,10/25/15 10:30 PM,1.99,57411
3239899582947408807,10/27/15 4:10 AM,1.49,59473
4021603503001857605,10/27/15 2:29 AM,37.30604,35590
2587739268850415344,10/28/15 8:45 PM,17.99,35589
4279354284941859641,11/4/15 8:05 AM,3.41626,73123
1142591258371710039,11/7/15 4:31 PM,3.99,76819
1925442663773711511,11/12/15 2:40 PM,3.87162,65049
3644868597854503601,11/15/15 11:07 PM,1.99,23970
3164218005834285356,10/19/15 10:48 PM,0.99,43107
4578621948692458315,10/23/15 2:10 AM,1.99,76497
3758319336585088629,10/24/15 6:43 PM,5.49,8968
2369516435594159302,10/25/15 6:29 PM,19.99,66058
4142459881653322097,10/27/15 12:49 AM,49.99,35590
3911743990366161580,10/27/15 11:18 AM,4.99,75961
1613442752320440436,10/29/15 2:15 AM,49.99,35590
1303365100599830080,10/30/15 9:11 AM,6.99,72973
1976694497662095992,11/1/15 5:16 AM,5.99,76515
4224496162068374902,11/1/15 8:20 PM,9.99,35514
3557120961364984232,11/2/15 4:03 AM,6.99,76597
577552485816795320,11/5/15 9:12 PM,4.99,74475
3786611644051788677,11/6/15 7:37 AM,9.99,6976
3603404896246581770,11/7/15 8:09 PM,3.87162,65049
3994005482276898774,11/10/15 12:23 AM,2.99,76914
3745212459309118964,11/12/15 4:04 PM,69.99,66459
2039883863118454326,11/14/15 4:25 AM,0.99,76498
3999593754581358932,11/14/15 8:34 PM,9.99,74475
210951613324909764,11/15/15 3:59 AM,4.99,74949
1864386219870922523,11/16/15 2:40 AM,29.99,66276
2772937142276392641,10/18/15 2:25 AM,2.99,63154
2426682817180617388,10/28/15 8:29 AM,19.99,75960
2623789416051032896,10/29/15 4:53 PM,9.99,76485
2670261577467773396,11/5/15 10:36 PM,6.99,72264
3638734436052092331,11/7/15 6:40 PM,1.99,7081
3778299850548667071,11/9/15 2:00 AM,9.99,72261
378490873426600093,11/9/15 10:29 PM,49.99,35590
3967507858654566220,11/10/15 2:58 AM,19.99,58978
3121025225179729912,10/20/15 1:50 AM,1.99,74473
2301376725422195640,10/23/15 3:20 AM,3.35075,73123
3369860387527990477,10/26/15 9:47 PM,9.99,1366
264206387159244463,10/28/15 7:35 PM,1.99,30411
829766409122792667,10/30/15 11:48 PM,0.99,60438
645477495688355936,11/4/15 2:42 AM,9.88357,74335
920478092279184375,11/9/15 8:21 AM,1.99,67863
3502202832292835481,11/8/15 6:51 AM,1.99,71344
4138524774623523863,11/9/15 11:48 PM,3.99,75963
3512380080622465263,11/10/15 7:54 PM,49.99,35590
645477495688355936,11/12/15 10:43 AM,17.8726,74335
4453248228670760757,11/14/15 7:25 AM,59.99,76782
3333595489283442956,11/15/15 2:31 AM,19.99,62578
1300446420711727509,10/24/15 10:05 PM,9.99,72261
1451481167554965103,10/28/15 6:56 AM,3.99,65263
3809370223891246631,10/28/15 9:50 PM,9.99,75961
1462489851051707914,11/3/15 9:27 PM,3.99,70294
854635206895962000,11/5/15 7:09 AM,3.99,66634
1493292708040960116,11/5/15 10:20 PM,14.99,4137
4051998801016298680,11/7/15 7:49 PM,59.99,76876
1575916531276278400,11/9/15 1:50 AM,49.99,35590
2558661033279897124,11/8/15 8:30 PM,9.99,35514
3714069271275597971,11/8/15 6:39 PM,1.99,57114
2757203731098999407,11/10/15 12:37 AM,1.99,76497
3650907359423170517,11/9/15 6:59 PM,59.99,71577
1755109519471241102,11/12/15 1:24 AM,2.27497,74992
355690846715874367,11/16/15 12:12 AM,1.99,1423
1324035825525215600,10/18/15 6:33 PM,3,45865
2196479910580999531,10/21/15 12:18 AM,19.99,72261
2843190288636797055,10/25/15 7:25 PM,3.49,73123
3247483330514359816,10/26/15 9:24 PM,19.99,75960
4268669797049259596,10/22/15 5:30 PM,1.48508,1107
2086827782403353893,10/30/15 3:10 PM,99.99,67038
2360655546862303470,11/6/15 4:06 AM,99.99,67038
3588154972283118183,11/11/15 3:10 PM,59.99,74637
344283031804384392,10/20/15 10:16 PM,49.99,58983
3841671289869864234,10/18/15 7:07 PM,8,72268
303456955641800257,10/25/15 3:27 AM,5.99,76414
3118056392408075264,10/31/15 1:46 AM,17.99,35589
926683391811211816,10/31/15 8:05 PM,1.99,76497
2613097374422147807,11/3/15 4:35 AM,4.99,75807
3431979812972898443,11/4/15 4:16 PM,3.41626,73123
2696843689699378024,11/4/15 7:40 PM,9.99,35514
610910602694969938,11/6/15 1:32 PM,99.99,76876
2795016269243708218,11/6/15 8:51 PM,3.03583,72219
3086064402802583464,11/8/15 7:03 AM,4.99,76819
3711743501338899408,11/10/15 10:11 AM,1.99,74473
966019550459912168,11/14/15 12:13 AM,9.99,72261
4388487399473369855,11/14/15 2:35 AM,3.49,73123
2675354335707827743,11/15/15 5:58 PM,1.99,64689
1661408943814222914,10/26/15 3:49 AM,2.99,76518
2221596242518958578,10/26/15 12:50 AM,9.99,35514
4139899598183887796,10/23/15 9:03 PM,6.99,76486
3835919732180387963,10/24/15 12:17 AM,24.99,75964
1568925237299523009,10/27/15 3:27 AM,9.99,75961
3233716631814556098,11/1/15 9:00 PM,59.99,71926
592301971390936458,11/5/15 1:41 AM,4.99,75963
4429744352631903514,11/5/15 10:43 PM,99.99,67038
4521874770900133150,11/9/15 12:50 AM,49.99,35590
955015331034986297,11/16/15 2:00 AM,1.99,73123
1688387528020143907,10/18/15 4:13 PM,9.99,67443
3367049677843842787,10/23/15 1:27 AM,1.10737,71338
1087018534021337073,10/25/15 6:27 AM,59.99,74086
2974152125520334870,10/23/15 9:27 AM,59.99,76539
3926798374081790695,10/31/15 12:25 PM,99.99,67038
1043299779824335743,11/1/15 4:02 PM,1.51411,76456
1019627763597084530,11/3/15 5:06 PM,49.99,35590
3510540523701835734,11/4/15 3:45 AM,20,70897
4236765650176199896,11/12/15 12:42 AM,1.27322,76923
2552837133173124378,11/13/15 3:40 PM,4.55755,3046
3525417340896157277,10/18/15 1:51 PM,6.6,22338
657999321630723613,10/22/15 5:00 PM,9.99,35514
602859424444396963,10/24/15 7:16 AM,9.99,38140
608894458088671642,10/24/15 6:41 AM,9.99,58978
3238324732249260693,10/22/15 10:53 PM,23.99,73810
3819429676303137949,10/26/15 8:09 PM,37.30604,35590
3301778357633396519,10/28/15 11:17 PM,19.99,75960
3457107642157031171,10/29/15 8:32 PM,59.69414,67036
3665640957067646663,10/30/15 10:49 PM,39.99,57114
734620866562496732,10/31/15 12:44 AM,19.99,76692
1900817048194794433,10/31/15 3:26 PM,17.99,35589
2875259040311946107,11/2/15 8:41 PM,9.99,72261
2448284734360853852,11/3/15 3:46 AM,14.99,76488
2909875153220446227,11/3/15 5:30 AM,9.99,72261
3694858205596987715,11/5/15 1:05 AM,3.99,38038
1501289643692140595,11/7/15 3:57 PM,1.51411,24369
4358135821946131302,11/11/15 2:28 AM,0.99,60435
1163766077180535496,11/14/15 5:00 AM,9.99,35514
3179261802764942074,10/31/15 6:49 PM,6.06463,72606
394077297573563215,11/3/15 5:25 AM,3.99,75802
758660552889622883,11/3/15 5:19 AM,0.49,7884
1046094419032748780,11/7/15 12:31 AM,14.99,20872
4583687152196042713,10/21/15 2:26 AM,0.36567,73123
2210218647129947378,10/22/15 7:21 PM,19.99,63868
4367391370527275399,10/23/15 8:13 PM,5.99,153
1408797382956325074,10/18/15 9:11 PM,3.72389,66339
1070396065979947613,10/23/15 2:01 AM,5.99,76414
3622921579496730219,10/27/15 7:15 AM,14.99,4137
639998814050686509,11/12/15 5:40 AM,49.99,35590
3655875382390464504,11/11/15 8:46 PM,1.99,76981
4590148371295961115,10/21/15 11:30 PM,1.99,49390
3848783915954015340,10/20/15 10:46 PM,2.99,76408
3232288316133202750,11/2/15 1:03 AM,4.93798,74089
1338743568807718709,11/7/15 10:20 PM,9.99,74475
1050311214752743101,11/10/15 12:41 AM,0.99,17271
2070142027978036447,10/21/15 1:02 PM,11.99,76485
3131492428884617040,10/22/15 9:03 PM,13.4254,35589
2025815343770984773,10/28/15 3:03 PM,19.99,75960
2205126319307787918,11/5/15 3:49 AM,2.99,73944
745422205495657637,11/5/15 11:23 AM,39.99,76815
2332051345082093040,11/6/15 1:43 AM,59.99,66454
3887643060279532087,10/20/15 12:03 AM,14.99,4137
4510529680661246229,10/23/15 10:32 PM,1.99,4267
69331182548459435,11/9/15 3:23 PM,69.99,66459
2606773967840732412,11/12/15 6:14 AM,17.99,35589
2068895658873464988,11/15/15 2:56 AM,59.99,76782
3628977642446659536,11/16/15 12:56 AM,4.99,70902
4349391721457058370,10/26/15 2:18 AM,1.99,22972
2942049051256171203,10/22/15 10:15 PM,1.99,76497
1515575989428282750,10/29/15 11:55 PM,9.99,74089
3580600902735165911,10/30/15 5:52 AM,3.35075,73123
2950541987458984520,11/1/15 2:26 PM,2.6554,33031
4249172653826254958,11/3/15 3:19 PM,3.49,73123
4363001203933398407,11/4/15 8:22 AM,19.99,70590
3329412659232535406,10/18/15 5:05 PM,0.99,57118
2920392972149919802,10/18/15 9:48 PM,3,45865
2271069792654404603,10/20/15 9:59 AM,37.49,69307
631531671272293905,10/21/15 9:48 PM,3.99,51580
987190735086106730,10/24/15 12:44 AM,1.99,252
1817009014019793986,11/7/15 1:38 PM,39.99,66090
3455866229237726869,11/9/15 1:00 AM,3.87162,65049
1320413443256573640,10/20/15 9:22 PM,1.99,67440
3823671579789700100,10/26/15 5:16 PM,9.99,75961
127873804515765941,10/27/15 6:38 AM,5.99,70173
2479999308562102272,10/28/15 7:42 PM,11.99,62235
1888367159029033430,10/30/15 12:32 PM,29.99,66276
4528746997936224799,11/1/15 3:55 AM,0.99,43107
940542303395732532,11/4/15 3:28 AM,4.99,72261
3834136662854403867,11/7/15 2:40 AM,99.99,76876
2722716115855753368,11/12/15 12:40 PM,17.99,35589
291757977002370925,10/22/15 3:25 AM,3.72389,76485
3205972231843925085,10/24/15 5:45 PM,7.49,74088
2061841614495263973,10/18/15 2:41 PM,10.90598,62239
2797741562506008215,10/22/15 3:25 PM,17.99,35589
3321572899397360685,10/23/15 9:46 PM,19.99,76485
3770500758869520930,10/27/15 1:30 AM,9.99,75960
2557915510223169817,10/28/15 12:45 AM,4.99,76488
2989209047936710767,10/28/15 6:01 AM,2.99,1182
3698868964286970749,11/8/15 6:15 PM,1.99,75004
469086984386483879,10/19/15 1:14 AM,1.99,74473
1301994254847822397,10/20/15 1:50 PM,14.99,69141
735508209267712318,10/25/15 2:40 AM,4.99,74475
2523058322988238148,10/22/15 1:12 AM,14.99,75987
212055499293566111,10/23/15 1:41 AM,59.99,74086
63047722747894568,10/23/15 10:40 PM,3.99,72373
2343593293957265546,10/29/15 2:58 AM,19.99,40564
1234779023021229525,10/30/15 12:12 AM,1.99,67440
1720925450837767828,10/30/15 2:06 AM,17.99,35589
3682584553034658222,11/6/15 1:22 AM,53.25259,74635
3591185310211203506,11/13/15 5:38 PM,49.99,67036
192247765130864393,10/20/15 3:28 AM,4.99,74089
1719594000496647804,10/20/15 11:22 PM,9.99,38140
4191699673383229630,10/21/15 11:29 AM,0.99,73285
3405324867519154202,10/24/15 9:16 PM,5.49,15123
4456621571330018877,10/25/15 12:18 AM,49.99,74472
19496841821471860,10/18/15 8:36 PM,8,72268
1878534655333304971,10/23/15 11:34 PM,5.99,74044
815584602464480433,10/27/15 6:58 AM,9.99,75961
2156157575432055789,10/27/15 3:27 AM,2.99,68818
1932412041248238445,10/27/15 5:25 PM,19.99,25006
2128814415353166482,10/30/15 4:40 PM,17.99,35589
4149728532459266515,10/31/15 4:05 AM,17.99,35589
3933091601830176098,11/3/15 1:09 AM,9.99,37771
788898860787680324,11/4/15 7:34 AM,2.51084,66637
2477661214291735137,11/5/15 2:14 AM,1.99,74473
1842244096277462455,11/5/15 2:22 PM,17.99,35589
3490492337102582519,11/5/15 10:37 PM,77.99,69136
4080754008962030148,11/15/15 3:33 PM,59.99,76876
3146570629291420605,10/23/15 4:00 PM,19.99,65596
2787061561624010891,10/23/15 10:30 PM,17.99,35589
2807371518942286518,10/23/15 9:16 PM,49.99,74635
1689860620749611667,10/21/15 8:44 PM,59.99,74338
3469576342300930721,10/21/15 8:06 PM,59.99,75795
4325452977810999850,10/29/15 2:17 AM,1.99,74473
1840672790771229007,10/31/15 3:21 PM,19.99,72261
4325452977810999850,11/4/15 5:51 AM,1.99,74473
824451015300472258,11/5/15 4:26 AM,19.99,55372
4429385250001944116,11/7/15 12:04 AM,6.99,74637
3470420428234247522,11/9/15 1:02 AM,71.99,74338
4026013959584916851,11/9/15 1:48 PM,59.99,71577
4322226297309217580,11/10/15 12:32 AM,17.99,35589
254692013313863609,11/10/15 12:23 AM,59.99,71577
430370777434990724,10/20/15 11:50 AM,9.99,35514
284208904421604993,10/20/15 5:04 PM,1.99,74473
2674046998010793279,10/21/15 9:44 PM,4.99,76414
3503837371919962290,10/21/15 11:11 PM,29.99,74340
2812828867479722204,10/25/15 5:42 PM,2.99,71638
1394556649115300978,10/29/15 6:17 AM,14.99,69138
4463869585774724908,10/31/15 5:01 AM,19.99,42487
3920033437165297514,11/1/15 1:09 AM,9.99,74089
4032723910264643849,11/1/15 10:17 AM,2.99,40557
184193109816312515,11/2/15 3:52 AM,19.99,74091
230574484727214108,11/2/15 5:04 AM,13.68787,35589
312138408949589526,11/8/15 2:40 AM,4.99,65049
603997812116421039,11/8/15 11:06 PM,1.99,57112
1836332041451798843,11/11/15 4:15 AM,19.99,69799
3267879020549698198,11/15/15 10:27 PM,19.99,70590
4226947673273281936,10/23/15 1:50 AM,2.99,74713
3141476916444322051,10/24/15 11:40 AM,9.69405,74335
252844382178599812,10/21/15 11:35 PM,3.99,72373
1804841471676186026,11/4/15 1:40 AM,9.88357,74335
4364219428202767157,11/6/15 10:03 PM,6.84013,73122
2087013322968028187,11/12/15 3:53 AM,2.99,49866
4364219428202767157,11/14/15 3:43 AM,3.41626,73123
3273296509558226476,11/15/15 5:03 PM,14.99,32136
1216540793511523505,10/22/15 11:04 PM,19.99,40564
4415967286040264529,10/22/15 11:18 PM,0.61411,57117
2969041274854616243,10/31/15 6:01 AM,1.48508,8347
2987082297412299608,11/5/15 4:12 AM,60.86119,67036
2594555922432217439,11/9/15 12:53 AM,59.99,71577
860863454714337684,11/10/15 11:43 PM,9.99,38140
2199892391897259139,11/14/15 6:42 AM,2.99,76462
1172861733395021009,10/25/15 6:51 PM,4.99,54595
3302592783285312504,10/28/15 7:37 PM,3.35075,73123
3606539117882023151,10/28/15 11:09 AM,3.72389,56827
389145376555840852,10/31/15 1:01 AM,3.99,75133
2992300579209619453,10/31/15 1:52 AM,1.99,76720
3918735988911248277,11/4/15 3:43 AM,3.03583,71406
4331999293531175748,11/4/15 4:14 AM,11.99,76488
3302592783285312504,11/4/15 3:53 PM,3.41626,73123
3743359142032440512,11/4/15 6:16 PM,24.99,58026
1050912948905083809,11/6/15 5:00 PM,9.99,35514
1781493582562354921,10/18/15 8:11 PM,39.99,74089
4505578259991747202,10/29/15 1:03 AM,2.97762,76542
379430644870684612,10/30/15 6:04 PM,99.99,72264
1396231702903415377,11/3/15 1:45 AM,59.99,67036
2829031497792648345,11/3/15 9:22 PM,4.99,76599
2003251087479845438,11/5/15 5:01 PM,49.99,35590
1009536297984775645,11/5/15 5:43 PM,59.99,67036
